"state_cd","state","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan_flag","taf_enrollee_count","taf_n_enrollees_at_least_one_claim","cms_plan_unmatched","taf_plan_unmatched","matched_last_year","matched_next_year","matched","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name","taf_no_enrollment_or_claims"
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","American Medical Response","Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit,  Eastland,  Edwards,  Fisher,  Haskell,   Irion, Jones, Kent, Kimble, Kinney, Knox, Maverick, Mcculloch, Menard, Mitchell, Nolan, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, Zavala",93639,14863,108502,"American Medical Response",NA,NA,0,89599,NA,0,0,1,1,1,0,"American Medical Response","Global Medical Response",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management","Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston, Goliad, Gonzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, Wood",1174476,110262,1284738,"Medical Transportation Management, Inc.",NA,NA,0,279418,NA,0,0,1,1,1,0,"Medical Transportation Management","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","American Medical Response","Brown, Callahan, Coke, Coleman, Comanche, Concho, Crockett, Dimmit,  Eastland,  Edwards,  Fisher,  Haskell,   Irion, Jones, Kent, Kimble, Kinney, Knox, Maverick, Mcculloch, Menard, Mitchell, Nolan, Reagan, Real, Runnels, Schleicher, Scurry, Shackelford, Stephens, Sterling, Stonewall, Sutton, Taylor, Throckmorton, Tom Green, Uvalde, Val Verde, Zavala",0,0,0,"American Medical Response",NA,NA,0,50890,NA,0,0,1,1,1,0,"American Medical Response","Global Medical Response",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata",0,0,0,"LogistiCare",NA,NA,0,410452,NA,0,0,1,1,1,0,"Providence Health & Services","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","Medical Transportation Management","Anderson, Angelina, Austin, Bowie, Brazoria, Calhoun, Camp, Cass, Chambers, Cherokee, Colorado, De Witt, Delta, Fort Bend, Franklin, Galveston, Goliad, Gonzales, Gregg, Hardin, Harris, Harrison, Henderson, Hopkins, Houston, Jackson, Jasper, Jefferson, Lamar, Lavaca, Liberty, Marion, Matagorda, Montgomery, Morris, Nacogdoches, Newton, Orange, Panola, Polk, Rains, Red River, Rusk, Sabine, San Augustine, San Jacinto, Shelby, Smith, Titus, Trinity, Tyler, Upshur, Van Zandt, Victoria, Walker, Waller, Wharton, Wood",0,0,0,"Medical Transportation Management, Inc.",NA,NA,0,43634,NA,0,0,1,1,1,0,"Medical Transportation Management","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata",0,0,0,"LogistiCare",NA,NA,0,72672,NA,0,0,1,1,1,0,"Providence Health & Services","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata",0,0,0,"LogistiCare",NA,NA,0,462796,NA,0,0,1,1,1,0,"Providence Health & Services","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata",2022031,202581,2224612,"LogistiCare",NA,NA,0,157555,NA,0,0,1,1,1,0,"Providence Health & Services","Modivcare",0
"TX","Texas",2018,"","Non-Emergency Medical Transportation","Medical Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Aransas, Armstrong, Atascosa, Bailey, Bandera, Bastrop, Bee, Bell, Bexar, Blanco, Bosque, Brazos, Brisco, Brooks, Burleson, Burnet, Caldwell, Cameron, Carson, Castro, Childress, Collingsworth, Cochran, Comal, Coryell, Crosby, Dallas, Dallam, Deaf Smith, Denton, Dickens, Donley, Duval, Ellis, Erath, Falls, Fayette, Floyd, Freestone, Frio, Garza, Gray, Gillespie, Grimes, Guadalupe, Hall, Hale, Hamilton, Hansford, Hartley, Hays, Hemphill, Hidalgo, Hill, Hockley, Hood, Hunt, Hutchinson, Jim Hogg, Jim Wells, Johnson, Karnes, Kaufman, Kendall, Kenedy, Kerr, King, Kleberg, Lamb, Lampasas, Lee, Leon, Lipscomb, Limestone, Live Oak, Llano, Lubbock, Lynn, Madison, Mason, Mclennan, McMullen, Medina, Milam, Mills, Moore, Motley, Navarro, Nueces, Ochiltree, Oldham, Palo Pinto, Parker, Parmer, Potter, Randall, Refugio, Roberts, Robertson, Rockwall, San Patricio, San Saba, Sherman, Somervell, Starr, Swisher, Tarrant, Terry, Travis, Washington, Webb, Wheeler, Willacy, Williamson, Wilson, Yoakum, Zapata",0,0,0,"LogistiCare",NA,NA,0,661141,NA,0,0,1,1,1,0,"Providence Health & Services","Modivcare",0
"TX","Texas",2018,"","Comprehensive MCO","STAR (Comprehensive MCO)","Amerigroup Texas, Inc.","Bexar SDA, Dallas SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Tarrant SDA",0,0,0,"Amerigroup, Inc.","Amerigroup Texas, Inc.","Anthem",1,79055,NA,0,0,1,1,1,0,"Anthem","Amerigroup Texas, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO","STAR (Comprehensive MCO)","Superior Health Plan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Nueces SDA, Travis SDA",0,0,0,"Centene Corporation","Superior Health Plan, Inc.","Centene",1,164252,NA,0,0,1,1,1,0,"Centene","Superior HealthPlan, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO + MLTSS","STAR+PLUS (Comprehensive MCO + MLTSS)","HealthSpring Life & Health Insurance Co., Inc.","Hidalgo SDA, MRSA Northeast, Tarrant SDA",0,0,0,"Cigna","HealthSpring Life & Health Insurance Co., Inc.","",1,25345,NA,0,0,1,1,1,0,"Cigna","HealthSpring Life & Health Insurance Co., Inc.",0
"TX","Texas",2018,"","Comprehensive MCO + MLTSS","STAR+PLUS (Comprehensive MCO + MLTSS)","UnitedHealthcare Insurance Company, dba United Healthcare Community Plan","Harris SDA, Jefferson SDA, Nueces SDA, Travis SDA, MRSA Central, MRSA Northeast",0,0,0,"UnitedHealthcare","United Healthcare Community Plan","UnitedHealth Group",1,28620,NA,0,0,1,1,1,0,"United Healthcare","United Healthcare Community Plan",0
"TX","Texas",2018,"","Comprehensive MCO + MLTSS","STAR+PLUS (Comprehensive MCO + MLTSS)","Amerigroup Texas, Inc.","Bexar SDA, El Paso SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA West, Tarrant SDA, Travis SDA",0,0,0,"Anthem Insurance Companies, Inc.","Amerigroup Texas, Inc.","Anthem",1,47648,NA,0,0,1,1,1,0,"Anthem","Amerigroup Texas, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO","STAR (Comprehensive MCO)","Superior Health Plan, Inc.","Bexar SDA, El Paso SDA, Hidalgo SDA, Lubbock SDA, MRSA Central, MRSA Northeast, MRSA West, Nueces SDA, Travis SDA",0,0,0,"Centene Corporation","Superior Health Plan, Inc.","Centene",1,117634,NA,0,0,1,1,1,0,"Centene","Superior HealthPlan, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO","STAR (Comprehensive MCO)","SHA. LLC, dba FirstCare Health Plans","Lubbock SDA, MRSA West",84226,0,84226,"Scott and White Health Plan","FirstCare Health Plans","",1,65807,NA,0,0,1,1,1,0,"Baylor Scott & White Holdings","FirstCare Health Plans",0
"TX","Texas",2018,"","Comprehensive MCO + MLTSS","STAR+PLUS (Comprehensive MCO + MLTSS)","Amerigroup Texas, Inc.","Bexar SDA, El Paso SDA, Harris SDA, Jefferson SDA, Lubbock SDA, MRSA West, Tarrant SDA, Travis SDA",0,0,0,"Anthem Insurance Companies, Inc.","Amerigroup Texas, Inc.","Anthem",1,20227,NA,0,0,1,1,1,0,"Anthem","Amerigroup Texas, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO + MLTSS","STAR+PLUS (Comprehensive MCO + MLTSS)","Superior HealthPlan, Inc","Bexar SDA, Dallas SDA, Hidalgo SDA, Lubbock SDA, Nueces SDA, MRSA Central, MRSA West",0,0,0,"Centene Corporation","Superior Health Plan, Inc.","Centene",1,23571,NA,0,0,1,1,1,0,"Centene","Superior HealthPlan, Inc.",0
"TX","Texas",2018,"","Comprehensive MCO","STAR (Comprehensive MCO)","Community First Health Plans, Inc.","Harris SDA, Jefferson SDA",245466,0,245466,"Bexar County Hospital District, dba University Health System","Community First Health Plans","",1,NA,NA,1,0,0,NA,0,0,"University Health System","Community First Health Plans, Inc.",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3059,NA,0,1,0,NA,0,0,"Molina","Molina",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12536,NA,0,1,0,0,0,0,"Molina","Molina",0
"UT","Utah",2018,"","Comprehensive MCO","Choice of Health Care Delivery (Comprehensive MCO)","Healthy U","Statewide",42297,6446,48743,"University of Utah Health Plans","Healthy U","",1,67991,NA,0,0,1,1,1,0,"University of Utah Health Plans","Healthy U",0
"UT","Utah",2018,"","Comprehensive MCO","UNI HOME (Comprehensive MCO)","HOME","Statewide",720,475,1195,"University of Utah Health Plans","HOME","",1,1271,NA,0,0,1,1,1,0,"University of Utah Health Plans","HOME",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5810,NA,0,1,0,NA,0,0,"DentaQuest","DentaQuest",0
"UT","Utah",2018,"","Comprehensive MCO","Choice of Health Care Delivery (Comprehensive MCO)","Molina","Statewide",58234,6479,64713,"Molina Healthcare","Molina","Molina",1,93680,NA,0,0,1,1,1,0,"Molina","Molina",0
"UT","Utah",2018,"","Comprehensive MCO","Choice of Health Care Delivery (Comprehensive MCO)","Molina","Statewide",0,0,0,"Molina Healthcare","Molina","Molina",1,1460,NA,0,0,1,NA,1,0,"Molina","Molina",0
"UT","Utah",2018,"","Comprehensive MCO","Choice of Health Care Delivery (Comprehensive MCO)","Health Choice","Beaver, Box Elder, Cache, Davis, Iron, Juab, Miller, Morgan, Rich, Salt Lake, Sanpete, Sevier, Summit, Tooele, Utah, Wasatch, Washington and Weber Counties",16895,1563,18458,"Steward Health Care System","Health Choice","Steward Health Care System",1,27412,NA,0,0,1,1,1,0,"Steward Health Care System","Health Choice",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47361,NA,0,1,NA,1,0,0,"Managed Care of North America, Inc.","MCNA Dental",0
"UT","Utah",2018,"","Non-Emergency Medical Transportation","Transportation (Non-Emergency Medical Transportation)","Logisticare Solutions","Statewide",204436,27095,231531,"Providence Service Corporation",NA,NA,0,308972,NA,0,0,1,1,1,0,"Providence Health & Services","ModivCare Inc.",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling","Duchesne, Uintah, Daggett, and San Juan Counties",0,0,0,"Northeastern Counseling",NA,NA,0,14038,NA,0,0,0,1,1,0,"Northeastern Counseling","Northeastern Counseling Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeastern Counseling","Duchesne, Uintah, Daggett, and San Juan Counties",9189,1163,10352,"Northeastern Counseling",NA,NA,0,14041,NA,0,0,1,1,1,0,"Northeastern Counseling","Northeastern Counseling Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Mental Health","Utah County",41758,3871,45629,"Wasatch Mental Health",NA,NA,0,64551,NA,0,0,1,1,1,0,"Wasatch Mental Health","Wasatch Behavioral Health",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Central Utah Mental Health","Juab, Millard, Piute, Sanpete, Sevier and Wayne Counties",8177,1059,9236,"Central Utah Mental Health",NA,NA,0,12864,NA,0,0,1,1,1,0,"Central Utah Mental Health","Central Utah Counseling Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Four Corners Community Behavioral Health","Grand, Emery and Carbon Counties",0,0,0,"Four Corners Community Behavioral Health",NA,NA,0,7054,NA,0,0,0,1,1,0,"Four Corners Community Behavioral Health","Four Corners Community Behavioral Health",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Four Corners Community Behavioral Health","Grand, Emery and Carbon Counties",4362,822,5184,"Four Corners Community Behavioral Health",NA,NA,0,7054,NA,0,0,1,1,1,0,"Four Corners Community Behavioral Health","Four Corners Community Behavioral Health",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17355,NA,0,1,0,0,0,0,"Intermountain Health Care, Inc.","SelectHealth",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3835,NA,0,1,0,NA,0,0,"Intermountain Health Care, Inc.","Intermountain Health Care, Inc.",0
"UT","Utah",2018,"","Comprehensive MCO","Choice of Health Care Delivery (Comprehensive MCO)","SelectHealth","Statewide",84509,9275,93784,"Select Health, Inc.","SelectHealth","",1,129955,NA,0,0,1,1,1,0,"Intermountain Health Care, Inc.","SelectHealth",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest Behavioral Health","Beaver, Garfield, Kane, Iron and Washington Counties",0,0,0,"Southwest Behavioral Health",NA,NA,0,35010,NA,0,0,0,1,1,0,"Southwest Behavioral Health","Southwest Behavioral Health Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Southwest Behavioral Health","Beaver, Garfield, Kane, Iron and Washington Counties",22546,2659,25205,"Southwest Behavioral Health",NA,NA,0,35012,NA,0,0,1,1,1,0,"Southwest Behavioral Health","Southwest Behavioral Health Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis County",19907,2366,22273,"Davis Behavioral Health",NA,NA,0,32062,NA,0,0,1,1,1,0,"Davis Behavioral Health","Davis Behavioral Health",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Davis Behavioral Health","Davis County",0,0,0,"Davis Behavioral Health",NA,NA,0,32063,NA,0,0,0,1,1,0,"Davis Behavioral Health","Davis Behavioral Health",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Central Utah Mental Health","Juab, Millard, Piute, Sanpete, Sevier and Wayne Counties",0,0,0,"Central Utah Mental Health",NA,NA,0,12861,NA,0,0,0,1,1,0,"Central Utah Mental Health","Central Utah Counseling Center",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Weber Mental Health","Weber and Morgan Counties",0,0,0,"Weber Mental Health",NA,NA,0,36282,NA,0,0,0,1,1,0,"Weber Mental Health","Weber Human Services",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Weber Mental Health","Weber and Morgan Counties",22749,3425,26174,"Weber Mental Health",NA,NA,0,36278,NA,0,0,1,1,1,0,"Weber Mental Health","Weber Human Services",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Wasatch Mental Health","Utah County",0,0,0,"Wasatch Mental Health",NA,NA,0,64553,NA,0,0,0,0,1,0,"Wasatch Mental Health","Wasatch Behavioral Health",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County",86925,13130,100055,"Optum Health",NA,NA,0,134719,NA,0,0,1,1,1,0,"United Healthcare","Salt Lake County Division of Behavioral Health Services",0
"UT","Utah",2018,"","Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Prepaid Mental Health (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Optum Health","Salt Lake County",0,0,0,"Optum Health",NA,NA,0,134719,NA,0,0,0,1,1,0,"United Healthcare","Optum",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27256,NA,0,1,0,1,0,0,"Guardian","Avesis Incorporated",0
"UT","Utah",2018,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6886,NA,0,1,0,NA,0,0,"Guardian","Guardian",0
"UT","Utah",2018,"","Dental only (PAHP)","Dental (Dental only (PAHP))","Premier Access","Salt Lake, Weber, Davis and Utah Counties",64738,37,64775,"Avesis Incorporated",NA,NA,0,140008,NA,0,0,1,1,1,0,"Guardian","Avesis Incorporated",0
"UT","Utah",2018,"","Dental only (PAHP)","Dental (Dental only (PAHP))","Delta Dental","Davis, Salt Lake, Weber and Utah Counties",60391,32,60423,"Delta Dental",NA,NA,0,78150,NA,0,0,1,NA,1,0,"Delta Dental","Delta Dental",0
"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"UT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
