state_cd,taf_mc_plan_id,chse_mco_name,state,year,cms_notes,cms_plan_type,cms_program_name,cms_plan_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,kff_mco_name,kff_comprehensive_plan,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,chse_matched_next_year,chse_blue_cross_blue_shield_flag,chse_parent_firm,kff_parent_firm,chse_matched_last_year,chse_parent_firm_acquisition_date,chse_parent_firm_name_change_date
PA,*01232169745,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",199482,631,200113,Aetna,Aetna Better Health,1,AETNA HEALTH INC.,20348,22112,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*02230455154,Capital Blue Cross,Pennsylvania,2018,,"","","","",,,,"","",0,CAPITAL BLUE CROSS,17113,19729,0,1,Capital Blue Cross,"",0,,
PA,*03231294723,Gateway Health,Pennsylvania,2018,,"","","","",,,,"","",0,HIGHMARK,26179,48845,0,0,Highmark|Mercy Health,"",0,,
PA,*05232405376,AmeriHealth Caritas/AmeriHealth Caritas Northeast,Pennsylvania,2018,,"","","","",,,,"","",0,INDEPENDENCE BLUE CROSS,22787,22519,0,1,Independence Health Group,"",0,,
PA,*07251756858,"United Healthcare Community Plan, Inc",Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),"United Healthcare Community Plan, Inc.","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,UnitedHealthcare,United Healthcare Community Plan,1,"UNITEDHEALTHCARE OF PA, INC                                                       ",38257,37453,1,0,United Healthcare,UnitedHealth Group,1,,
PA,*11232813536,UPMC Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),UPMC for You,"Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,UPMC Health Plan,UPMC for You,1,"UPMC HEALTH PLAN, INC.                                                            ",39380,,,0,UPMC Health System,"",1,,
PA,*12232311553,Geisinger Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Geisinger Health Plan,Northeast,183218,556,183774,Geisinger Health Plan,Geisinger Health Plan,1,GEISINGER HEALTH PLAN,15157,17243,1,0,Geisinger Health,"",1,,
PA,*13232379751,Health Partners Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Health Partners Plan,Southeast zone,244990,752,245742,Health Partners Plan,Health Partners Plans,1,"HEALTH PARTNERS PLANS, INC.                                                       ",11535,13239,1,0,"Health Partners Plans, Inc.","",1,,
PA,*2A,AmeriHealth Caritas,Pennsylvania,2018,,Comprehensive MCO + MLTSS,Community HealthChoices (Comprehensive MCO + MLTSS),Amerihealth Caritas / Keystone First,"Southwest PA: Allegheny County, Armstrong County, Beaver County, Bedford County, Blair County, Butler County,  Cambria County, Fayette County, Greene County, Indiana County, Lawrence County, Somerset County, Washington County and Westmoreland County",0,0,0,Vista,Amerihealth Caritas /Keystone,1,AMERIHEALTH SW - CHC,19585,20564,1,0,Independence Health Group,Independence Health Group,,,
PA,*2B,Pennsylvania Health & Wellness,Pennsylvania,2018,,Comprehensive MCO + MLTSS,Community HealthChoices (Comprehensive MCO + MLTSS),Pennsylvania Health & Wellness,"Southwest PA: Allegheny County, Armstrong County, Beaver County, Bedford County, Blair County, Butler County, Cambria County, Fayette County, Greene County, Indiana County, Lawrence County, Somerset County, Washington County and Westmoreland County",812,20908,21720,Centene Corporation,Pennsylvania Health & Wellness,1,PA HEALTH AND WELLNESS (CENTENE) SW - CHC,26952,28010,1,0,Centene,Centene,,,
PA,*2C,UPMC Health Plan,Pennsylvania,2018,,Comprehensive MCO + MLTSS,Community HealthChoices (Comprehensive MCO + MLTSS),UPMC Community HealthChoices,"Southwest PA: Allegheny County, Armstrong County, Beaver County, Bedford County, Blair County, Butler County, Cambria County, Fayette County, Greene County, Indiana County, Lawrence County, Somerset County, Washington County and Westmoreland County",2401,40643,43044,UPMC,UPMC for You,1,UPMC SW - CHC,49817,51387,1,0,UPMC Health System,"",,,
PA,*31,Gateway Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Gateway Health,"Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,Gateway Health,Gateway Health,1,"GATEWAY SW HEALTH PLAN, INC.                                                      ",134361,138316,1,0,Highmark|Mercy Health,"",1,,
PA,*32,"United Healthcare Community Plan, Inc",Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),"United Healthcare Community Plan, Inc.","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,UnitedHealthcare,United Healthcare Community Plan,1,UNITED SW HEALTHCARE COMMUNITY PLAN OF PA,77930,80726,1,0,United Healthcare,UnitedHealth Group,1,,
PA,*34,UPMC Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),UPMC for You,"Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,UPMC Health Plan,UPMC for You,1,"UPMC SW  FOR YOU, INC.                                                            ",323882,331797,1,0,UPMC Health System,"",1,,
PA,*35,UPMC Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),UPMC for You,"Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,UPMC Health Plan,UPMC for You,1,"UPMC NW FOR YOU, INC.                                                             ",126028,129216,1,0,UPMC Health System,"",1,,
PA,*36,Gateway Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Gateway Health,"Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,Gateway Health,Gateway Health,1,"GATEWAY NW HEALTH PLAN, INC.                                                      ",28480,29634,1,0,Highmark|Mercy Health,"",1,,
PA,*37,AmeriHealth Caritas/AmeriHealth Caritas Northeast,Pennsylvania,2018,,Comprehensive MCO + MLTSS,Community HealthChoices (Comprehensive MCO + MLTSS),Amerihealth Caritas / Keystone First,"Southwest PA: Allegheny County, Armstrong County, Beaver County, Bedford County, Blair County, Butler County,  Cambria County, Fayette County, Greene County, Indiana County, Lawrence County, Somerset County, Washington County and Westmoreland County",0,0,0,Vista,Amerihealth Caritas /Keystone,1,"AMERIHEALTH CARITAS PA - NW VISTA HEALTH PLAN, INC.                               ",21140,22073,1,0,Independence Health Group,Independence Health Group,1,,
PA,*41,AmeriHealth Caritas/AmeriHealth Caritas Northeast,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),AmeriHealth Caritas/AmeriHealth Caritas Northeast,"Lehigh/Capital, Northwest, Northeast",281763,848,282611,Vista,AmeriHealth Caritas/AmeriHealth Caritas Northeast,1,"AMERIHEALTH NORTHEAST - VISTA HEALTH PLAN, INC                                    ",114406,117836,1,0,Independence Health Group,Independence Health Group,1,,
PA,*42,"United Healthcare Community Plan, Inc",Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),"United Healthcare Community Plan, Inc.","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,UnitedHealthcare,United Healthcare Community Plan,1,UNITED SE HEALTHCARE COMMUNITY PLAN OF PA,112840,119325,1,0,United Healthcare,UnitedHealth Group,1,,
PA,*43,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,Aetna,Aetna Better Health,1,"AETNA SE - AETNA BETTER HEALTH, INC.                                              ",91837,98373,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*44,Geisinger Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Geisinger Health Plan,Northeast,0,0,0,Geisinger Health Plan,Geisinger Health Plan,1,GEISINGER NE HEALTH PLAN,225605,231163,1,0,Geisinger Health,"",1,,
PA,*45,Health Partners Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Health Partners Plan,Southeast zone,0,0,0,Health Partners Plan,Health Partners Plans,1,HP SE  HEALTH PARTNERS OF PHILA. INC.,287925,301576,1,0,"Health Partners Plans, Inc.","",1,,
PA,*47,Keystone First,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Keystone First,"Lehigh/Capital, Northwest, Northeast",430155,1306,431461,Vista,Keystone First,1,"KEYSTONE FIRST HEALTH PLAN - VISTA HEALTH PLAN, INC                               ",501512,517745,1,0,Independence Health Group,Independence Health Group,1,,
PA,*50,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,Aetna,Aetna Better Health,1,AETNA NE - AETNA BETTER HEALTH,58785,61532,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*51,Gateway Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Gateway Health,"Southwest zone, Lehigh/Capital zone, Northwest zone",289736,996,290732,Gateway Health,Gateway Health,1,"GATEWAY LC HEALTH PLAN, INC.                                                      ",187805,192698,1,0,Highmark|Mercy Health,"",1,,
PA,*52,"United Healthcare Community Plan, Inc",Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),"United Healthcare Community Plan, Inc.","Southeast zone, Southwest zone, Lehigh/Capital zone",222275,747,223022,UnitedHealthcare,United Healthcare Community Plan,1,UNITED LC HEALTHCARE COMMUNITY PLAN OF PA,91762,95308,1,0,United Healthcare,UnitedHealth Group,1,,
PA,*53,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,Aetna,Aetna Better Health,1,"AETNA LC - AETNA BETTER HEALTH, INC.                                              ",65383,68767,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*54,UPMC Health Plan,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),UPMC for You,"Southwest zone, Lehigh/Capital zone, Northwest zone",413437,1817,415254,UPMC Health Plan,UPMC for You,1,"UPMC LC FOR YOU, INC.                                                             ",64839,67571,1,0,UPMC Health System,"",1,,
PA,*56,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,Aetna,Aetna Better Health,1,AETNA NW,22686,23665,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*57,AmeriHealth Caritas/AmeriHealth Caritas Northeast,Pennsylvania,2018,,Comprehensive MCO + MLTSS,Community HealthChoices (Comprehensive MCO + MLTSS),Amerihealth Caritas / Keystone First,"Southwest PA: Allegheny County, Armstrong County, Beaver County, Bedford County, Blair County, Butler County,  Cambria County, Fayette County, Greene County, Indiana County, Lawrence County, Somerset County, Washington County and Westmoreland County",630,14524,15154,Vista,Amerihealth Caritas /Keystone,1,"AMERIHEALTH CARITAS PA - LC VISTA HEALTH PLAN, INC.                               ",222672,228053,1,0,Independence Health Group,Independence Health Group,1,,
PA,*59,Aetna Better Health,Pennsylvania,2018,,Comprehensive MCO,HealthChoices - Physical Health (Comprehensive MCO),Aetna Better Health,"Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,Aetna,Aetna Better Health,1,AETNA SW,30928,33000,1,0,CVS Health Corporation,Aetna,1,2018-11-28,
PA,*60,InnovAge LIFE H- 9830,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Innovage LIFE H-9830,Philadelphia County,41,605,646,Innovage LIFE H-9830,"",0,NEWCOURTLAND LIFE PROGRAM,768,796,1,0,InnovAge,"",1,2018-08-07,
PA,*63,LIFE NWPA H- 4999,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),LIFE NWPA H-4999,"Erie County, Mercer County, Crawford County and Warren County",9,207,216,LIFE NWPA H-4999,"",0,LIFE NORTHWESTERN PENNSYLVANIA,299,315,1,0,Lutheran Homes for the Aged,"",1,,
PA,*65,VieCare,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),VieCare Butler H-3060,Butler County,12,189,201,VieCare Butler H-3060,"",0,VIECARE BUTLER LLC,245,253,1,0,Lutheran SeniorLife,"",1,,
PA,*67,VieCare,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),VieCare Beaver H-7660,Beaver County and Lawrence County,29,451,480,VieCare Beaver H-7660,"",0,LIFE BEAVER COUNTY,572,582,1,0,Lutheran SeniorLife,"",1,,
PA,*69,SpiriTrust LIFE H- 2537,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),SpiriTrust LIFE H-2537,"Franklin County, Cumberland County and Perry County",2,95,97,SpiriTrust LIFE H-2537,"",0,SPIRITRUST LUTHERAN LIFE,117,118,1,0,SpiriTrust Lutheran,"",1,,
PA,*70,Keystone Autism Services,Pennsylvania,2018,,Other Prepaid Health Plan (PHP) (limited benefits),Adult Community Autism Program (Other Prepaid Health Plan (PHP) (limited benefits)),Adult Community Autism Program,"Dauphin, Cumberland, Lancaster and Chester Counties",90,61,151,Keystone Autism Services,"",0,ADULT COMMUNITY AUTISM PROGRAM,156,159,1,0,Keystone Human Services,"",1,,
PA,*71,LIFE St. Mary H- 6551,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),LIFE St. Mary H-6551,Bucks County,11,219,230,LIFE St. Mary H-6551,"",0,LIFE ST MARY,288,296,1,0,Trinity Health,"",1,,
PA,*72,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE Washington H-2992,"Washington County, Fayette County and Greene County",76,531,607,Senior LIFE,"",0,SENIORLIFE WASHINGTON,736,754,1,0,Senior LIFE,"",1,,
PA,*73,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE York H-0819,York County and Dauphin County,13,209,222,Senior LIFE,"",0,SENIORLIFE YORK,301,309,1,0,Senior LIFE,"",1,,
PA,*74,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE Johnstown H-3925,"Cambria County, Somerset County (partial)",24,197,221,Senior LIFE,"",0,SENIORLIFE EBENSBURG,383,394,1,0,Senior LIFE,"",1,,
PA,*75,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE Greensburg H-2937,Westmoreland County,6,195,201,Senior LIFE,"",0,SENIORLIFE GREENSBURG,249,260,1,0,Senior LIFE,"",1,,
PA,*78,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE Lehigh H-5978,"Lehigh County, Berks County and Northampton County",19,315,334,Senior LIFE,"",0,SENIORLIFE LEHIGH VALLEY,438,457,1,0,Senior LIFE,"",1,,
PA,*79,Albright LIFE H- 9068,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Albright LIFE H-9068,"Lancaster County, Lebanon County, Lycoming County, Clinton County, Union County and Chester County",5,180,185,Albright LIFE H-9068,"",0,ALBRIGHT LIFE LEBANON,242,244,1,0,Albright Care Services,"",1,,
PA,*82,VieCare,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),VieCare Armstrong H-6118,Armstrong County,3,64,67,VieCare Armstrong H-6118,"",0,LIFE ARMSTRONG,90,90,1,0,Lutheran SeniorLife,"",1,,
PA,*83,Mercy LIFE West Philadelphia H- 3908,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Mercy LIFE West Philadelphia H-3908,Philadelphia County,36,476,512,Mercy LIFE West Philadelphia H-3908,"",0,MERCY LIFE-WEST PHILADELPHIA,590,605,1,0,Trinity Health,"",1,,
PA,*93,Mercy LIFE H- 3919,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Mercy LIFE H-3919,Philadelphia County and Delaware County,59,690,749,Mercy LIFE H-3919,"",0,MERCY LIFE-NORTH HANCOCK,933,986,1,0,Trinity Health,"",1,,
PA,*94,LIFE Pittsburgh H- 3918,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),LIFE Pittsburgh H-3918,Allegheny County,40,552,592,LIFE Pittsburgh H-3918,"",0,LIFE PITTSBURGH-GREENTREE,702,720,1,0,LIFE Pittsburgh,"",1,,
PA,*95,Geisinger Health Plan,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),LIFE Geisinger H-2064,"Luzerne County, Lackawanna County, Columbia County, Montour County, Northumberland County and Schuylkill County",4,197,201,Geisinger Health Plan,"",0,LIFE GEISINGER,278,284,1,0,Geisinger Health,"",1,,
PA,*96,Community LIFE H-3917,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Community LIFE H-3917,"Allegheny County, Westmoreland County and Washington County",25,563,588,Community LIFE H-3917,"",0,COMMUNITY LIFE MCKEESPORT,718,737,1,0,Community LIFE,"",1,,
PA,*98,Senior LIFE,Pennsylvania,2018,,Program of All-Inclusive Care for the Elderly (PACE),PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE)),Senior LIFE Altonna H-5902,"Blair, Cambria and Indiana Counties",17,284,301,Senior LIFE,"",0,PENNSYLVANIA PACE,270,277,1,0,Senior LIFE,"",1,,
PA,*AL,Allegheny County HealthChoices,Pennsylvania,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Allegheny County HealthChoices,Allegheny County,59156,7508,66664,Community Care Health Plan (WI),"",0,ALLEGHENY COUNTY DEPTARMENT OF HUMAN SERVICES,263890,267765,1,0,Community Care Behavioral Health,"",1,,
PA,*BE,Beaver County HealthChoices,Pennsylvania,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Beaver County HealthChoices,Beaver County,9848,1338,11186,Beacon,"",0,BEAVER COUNTY MH/MR PROGRAM,39791,40365,1,0,Beacon Health Options,"",1,,
PA,*BI,Blair County HealthChoices,Pennsylvania,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Blair County HealthChoices,Blair County,8717,1266,9983,Community Care Health Plan (WI),"",0,BLAIR COUNTY BEHAVIORAL HEALTH,35856,36289,1,0,Community Care Behavioral Health,"",1,,
PA,*BK,Berks County HealthChoices,Pennsylvania,2018,,Behavioral Health Organization (BHO) only (PIHP and/or PAHP),Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP)),Berks County HealthChoices,Berks County,27868,2255,30123,Community Care Health Plan (WI),"",0,BERKS COUNTY BEHAVIORAL HEALTH,110372,111933,1,0,Community Care Behavioral Health,"",1,,
