"state","state_cd","year","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","kff_parent_firm","kff_comprehensive_plan","taf_enrollment","taf_enrollment_in_claims","chse_matched_last_year","chse_matched_next_year","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name"
"Pennsylvania","PA",2020,"Comprehensive MCO + MLTSS","Community HealthChoices (Comprehensive MCO + MLTSS)","UPMC Community HealthChoices","Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,"UPMC","UPMC for You","",1,"18442","18817",NA,1,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO + MLTSS","Community HealthChoices (Comprehensive MCO + MLTSS)","AmeriHealth Caritas","Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",4014,69522,73536,"Vista","AmeriHealth Caritas","Independence Health Group",1,"35222","36147",NA,1,0,"Independence Health Group","AmeriHealth Caritas"
"Pennsylvania","PA",2020,"Comprehensive MCO + MLTSS","Community HealthChoices (Comprehensive MCO + MLTSS)","Pennsylvania Health and Wellness","Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",5446,84774,90220,"Centene Corporation","Pennsylvania Health and Wellness","Centene",1,"21762","23190",NA,1,0,"Centene","Pennsylvania Health & Wellness"
"Pennsylvania","PA",2020,"Comprehensive MCO + MLTSS","Community HealthChoices (Comprehensive MCO + MLTSS)","UPMC Community HealthChoices","Southeast zone, Southwest zone, Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,"UPMC","UPMC for You","",1,"27633","28763",NA,1,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Gateway Health","Southwest zone, Lehigh/Capital zone",0,0,0,"Gateway Health","Gateway Health","",1,"126980","129524",1,1,0,"Gateway Health, LLC.","Gateway Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","United Healthcare Community Plan, Inc","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"UnitedHealthcare","United Healthcare Community Plan","UnitedHealth Group",1,"78051","80080",1,1,0,"United Healthcare","United Healthcare Community Plan, Inc"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","UPMC for You","Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,"UPMC Health Plan","UPMC for You","",1,"326864","331316",1,1,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","UPMC for You","Southwest zone, Lehigh/Capital zone, Northwest zone",0,0,0,"UPMC Health Plan","UPMC for You","",1,"121956","123785",1,1,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Gateway Health","Southwest zone, Lehigh/Capital zone",0,0,0,"Gateway Health","Gateway Health","",1,"25951","26592",1,1,0,"Gateway Health, LLC.","Gateway Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,"Vista","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Independence Health Group",1,"20843","21398",1,1,0,"Independence Health Group","AmeriHealth Caritas/AmeriHealth Caritas Northeast"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Lehigh/Capital zone, Northwest zone, Northeast zone",0,0,0,"Vista","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Independence Health Group",1,"116627","118729",1,1,0,"Independence Health Group","AmeriHealth Caritas/AmeriHealth Caritas Northeast"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","United Healthcare Community Plan, Inc","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"UnitedHealthcare","United Healthcare Community Plan","UnitedHealth Group",1,"110698","114361",1,1,0,"United Healthcare","United Healthcare Community Plan, Inc"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Aetna Better Health","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"Aetna","Aetna Better Health","Aetna/CVS",1,"93686","97697",1,1,0,"CVS Health Corporation","Aetna Better Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Geisinger Health Plan","Northeast zone",0,0,0,"Geisinger Health Plan","Geisinger Health Plan","",1,"221297","223953",1,1,0,"Geisinger Health","Geisinger Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Health Partners Plan","Southeast zone",237830,2691,240521,"Health Partners Plan","Health Partners Plan","",1,"271859","277397",1,1,0,"Health Partners Plans, Inc.","Health Partners Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Keystone First","Southeast zone",443408,4899,448307,"Vista","Keystone First","Independence Health Group",1,"503095","509480",1,1,0,"Independence Health Group","Keystone First"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Aetna Better Health","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"Aetna","Aetna Better Health","Aetna/CVS",1,"57888","59575",1,1,0,"CVS Health Corporation","Aetna Better Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Gateway Health","Southwest zone, Lehigh/Capital zone",283683,3663,287346,"Gateway Health","Gateway Health","",1,"174028","176733",1,1,0,"Gateway Health, LLC.","Gateway Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","United Healthcare Community Plan, Inc","Southeast zone, Southwest zone, Lehigh/Capital zone",234951,2861,237812,"UnitedHealthcare","United Healthcare Community Plan","UnitedHealth Group",1,"92312","94375",1,1,0,"United Healthcare","United Healthcare Community Plan, Inc"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Aetna Better Health","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"Aetna","Aetna Better Health","Aetna/CVS",1,"70015","72146",1,1,0,"CVS Health Corporation","Aetna Better Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","UPMC for You","Southwest zone, Lehigh/Capital zone, Northwest zone",445012,6794,451806,"UPMC Health Plan","UPMC for You","",1,"75529","77660",1,1,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Aetna Better Health","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"Aetna","Aetna Better Health","Aetna/CVS",1,"22428","23071",1,1,0,"CVS Health Corporation","Aetna Better Health"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Lehigh/Capital zone, Northwest zone, Northeast zone",297403,3777,301180,"Vista","AmeriHealth Caritas/AmeriHealth Caritas Northeast","Independence Health Group",1,"217908","221211",1,1,0,"Independence Health Group","AmeriHealth Caritas/AmeriHealth Caritas Northeast"
"Pennsylvania","PA",2020,"Comprehensive MCO","Physical Health HealthChoices (Comprehensive MCO)","Aetna Better Health","Southeast zone, Southwest zone, Lehigh/Capital zone",0,0,0,"Aetna","Aetna Better Health","Aetna/CVS",1,"33096","34642",1,1,0,"CVS Health Corporation","Aetna Better Health"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Innovage LIFE H-9830","Philadelphia County",42,596,638,"Innovage LIFE H-9830",NA,NA,0,"829","860",NA,NA,0,"Innovage","Innovage LIFE H- 9830"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE NWPA H-4999","Erie County, Mercer County, Crawford County and Warren County",21,366,387,"LIFE NWPA H-4999",NA,NA,0,"482","498",NA,NA,0,"LIFE NWPA","LIFE NWPA H- 4999"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Butler H-3060","Butler County",0,182,182,"VieCare Butler H-3060",NA,NA,0,"241","244",NA,NA,0,"Lutheran SeniorLife","VieCare"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Beaver H- 7660","Beaver County and Lawrence County",16,436,452,"VieCare Beaver H- 7660",NA,NA,0,"547","557",NA,NA,0,"Lutheran SeniorLife","VieCare"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","SpiriTrust LIFE H-2537","Franklin County, Cumberland County and Perry County",0,89,89,"SpiriTrust LIFE H- 2537",NA,NA,0,"125","126",NA,NA,0,"SpiriTrust Lutheran","SpiriTrust LIFE H- 2537"
"Pennsylvania7","PA",2020,"Other Prepaid Health Plan (PHP) (limited benefits)","Adult Community Autism Program (Other Prepaid Health Plan (PHP) (limited benefits))","Adult Community Autism Program","Dauphin, Cumberland, Lancaster and Chester Counties",99,86,185,"Keystone Autism Services",NA,NA,0,"184","189",NA,NA,0,"Keystone Human Services","Keystone Autism Services"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE St. Mary H-6551","Bucks County",0,225,225,"LIFE St. Mary H-6551",NA,NA,0,"295","301",NA,NA,0,"Trinity Health","LIFE St. Mary H- 6551"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Washington H-2992","Washington County, Fayette County and Greene County",79,542,621,"Senior LIFE",NA,NA,0,"764","786",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE York H- 0819","York County and Dauphin County",13,210,223,"Senior LIFE",NA,NA,0,"261","264",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Johnstown H-3925","Cambria County, Somerset County (partial)",16,195,211,"Senior LIFE",NA,NA,0,"506","518",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Greensburg H-2937","Westmoreland County",0,212,212,"Senior LIFE",NA,NA,0,"275","283",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Lehigh H- 5978","Lehigh County, Berks County and Northampton County",22,362,384,"Senior LIFE",NA,NA,0,"471","486",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Albright LIFE H-9068","Lancaster County, Lebanon County, Lycoming County, Clinton County, Union County and Chester County",0,213,213,"Albright LIFE H-9068",NA,NA,0,"261","268",NA,NA,0,"Albright LIFE","Albright LIFE H- 9068"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","VieCare Armstrong H- 6118","Armstrong County",0,64,64,"VieCare Armstrong H- 6118",NA,NA,0,"Less than 100","Less than 100",NA,NA,0,"Lutheran SeniorLife","VieCare"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE West Philadelphia H-3908","Philadelphia County",25,360,385,"Mercy LIFE West Philadelphia H-3908",NA,NA,0,"510","526",NA,NA,0,"Trinity Health","Mercy LIFE West Philadelphia H- 3908"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Mercy LIFE H-3919","Philadelphia County and Delaware County",43,798,841,"Mercy LIFE H- 3919",NA,NA,0,"1041","1090",NA,NA,0,"Trinity Health","Mercy LIFE H- 3919"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE Pittsburgh H-3918","Allegheny County",43,529,572,"LIFE Pittsburgh H-3918",NA,NA,0,"679","699",NA,NA,0,"LIFE Pittsburgh","LIFE Pittsburgh H- 3918"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","LIFE Geisinger H-2064","Luzerne County, Lackawanna County, Columbia County, Montour County, Northumberland County and Schuylkill County",0,284,284,"Geisinger Health Plan",NA,NA,0,"417","426",NA,NA,0,"Geisinger Health","Geisinger Health Plan"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Community LIFE H- 3917","Allegheny County, Westmoreland County and Washington County",31,683,714,"Community LIFE H- 3917",NA,NA,0,"828","849",NA,NA,0,"Community LIFE","Community LIFE H-3917"
"Pennsylvania7","PA",2020,"Program of All-Inclusive Care for the Elderly (PACE)","PA Living Independence for the Elderly (Program of All-inclusive Care for the Elderly (PACE))","Senior LIFE Altoona H- 5902","Blair, Cambria and Indiana Counties",23,355,378,"Senior LIFE",NA,NA,0,"272","282",NA,NA,0,"Senior LIFE","Senior LIFE"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Allegheny County HealthChoices","Allegheny County",196725,35742,232467,"Community Care Behavioral Health",NA,NA,0,"267666","268888",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Beaver County HealthChoices","Beaver County",28463,5434,33897,"Beacon Health Options",NA,NA,0,"39372","39470",NA,NA,0,"Beacon","Beacon Health Options"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Blair County HealthChoices","Blair County",25961,4739,30700,"Community Care Behavioral Health",NA,NA,0,"35316","35517",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Berks County HealthChoices","Berks County",83357,11984,95341,"Community Care Behavioral Health",NA,NA,0,"112126","112773",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Bucks County HealthChoices","Bucks County",70907,11332,82239,"Magellan Behavioral Health",NA,NA,0,"96892","97368",NA,NA,0,"Magellan","Magellan Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Behavioral Health Services of Somerset and Bedford Counties","Bedford and Somerset Counties",20722,4137,24859,"Community Care Behavioral Health",NA,NA,0,"29091","29213",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Cambria County HealthChoices","Cambria County",27094,5038,32132,"Magellan Behavioral Health",NA,NA,0,"37359","37519",NA,NA,0,"Magellan","Magellan Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Capital Area Behavioral Health Collaborative","Cumberland, Dauphin, Lancaster, Lebanon and Perry Counties",203926,28784,232710,"PerformCare",NA,NA,0,"275660","277348",NA,NA,0,"Independence Health Group","PerformCare"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Chester County HealthChoices","Chester County",49499,6597,56096,"Community Care Behavioral Health",NA,NA,0,"66015","66274",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Carbon-Monroe-Pike Joinder Board","Carbon, Monroe and Pike Counties",55214,7013,62227,"Community Care Behavioral Health",NA,NA,0,"73739","74216",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northwest Behavioral Health Partnership","Crawford, Mercer and Venango Counties",47443,9812,57255,"Beacon Health Options",NA,NA,0,"66105","66405",NA,NA,0,"Beacon","Beacon Health Options"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Delaware County HealthChoices","Delaware County",103914,14435,118349,"Magellan Behavioral Health",NA,NA,0,"137898","138503",NA,NA,0,"Magellan","Magellan Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Erie County HealthChoices","Erie County",62740,10486,73226,"Community Care Behavioral Health",NA,NA,0,"84076","84450",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Fayette County HealthChoices","Fayette County",33259,6420,39679,"Beacon Health Options",NA,NA,0,"45204","45407",NA,NA,0,"Beacon","Beacon Health Options"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Tuscarora Managed Care Alliance","Franklin and Fulton Counties",26733,3782,30515,"PerformCare",NA,NA,0,"36501","36740",NA,NA,0,"Independence Health Group","PerformCare"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Greene County (Commonwealth)","Greene County",7613,1460,9073,"Beacon Health Options",NA,NA,0,"7814","10717",NA,NA,0,"Beacon","Beacon Health Options"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lycoming-Clinton Joinder Board","Clinton and Lycoming Counties",29038,5154,34192,"Community Care Behavioral Health",NA,NA,0,"39713","40066",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Lehigh County HealthChoices","Lehigh County",78409,11840,90249,"Magellan Behavioral Health",NA,NA,0,"107409","107964",NA,NA,0,"Magellan","Magellan Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Montgomery County HealthChoices","Montgomery County",92398,14717,107115,"Magellan Behavioral Health",NA,NA,0,"126597","127246",NA,NA,0,"Magellan","Magellan Behavioral Health"
"Pennsylvania","PA",2020,"Non-Emergency Medical Transportation","Medical Assistance Transportation Program (Non-Emergency Medical Transportation)","LogistiCare","Philadelphia",569502,80739,650241,"LogistiCare",NA,NA,0,"732216","719454",1,1,0,"Providence Health & Services","Modivcare"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northeast Behavioral Health Care Consortium","Lackawanna, Luzerne, Susquehanna and Wyoming Counties",135445,21923,157368,"Community Care Behavioral Health",NA,NA,0,"181792","182828",NA,NA,0,"UPMC Health System","Community Behavioral Health"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Community Care Behavioral Health Organization","Bradford, Cameron, Centre, Clarion, Clearfield, Columbia, Elk, Forest, Huntingdon, Jefferson, Juniata, McKean, Mifflin, Montour, Northumberland, Potter, Schuylkill, Snyder, Sullivan, Tioga, Union, Warren and Wayne Counties",181797,36031,217828,"Community Care Behavioral Health",NA,NA,0,"188225","256641",NA,NA,0,"UPMC Health System","UPMC Health Plan"
"Pennsylvania7","PA",2020,"Behavioral Health Organization (BHO) only (PIHP and/or PAHP)","Behavioral Health HealthChoices (Behavioral Health Organization (BHO) only (PIHP and/or PAHP))","Northampton County HealthChoices","Northampton County",46636,7330,53966,"Magellan Behavioral Health",NA,NA,0,"64973","65342",NA,NA,0,"Magellan","Magellan Behavioral Health"
