"state","state_cd","year","cms_notes","cms_plan_type","cms_program_name","cms_plan_name","cms_geographic_region","cms_medicaid_only_enrollment","cms_dual_enrollment","cms_total_enrollment","cms_parent_organization","kff_mco_name","taf_enrollment","taf_enrollment_in_claims","chse_matched_next_year","chse_blue_cross_blue_shield_flag","chse_parent_firm","chse_mco_name"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Molina Health Plan","Counties: Brown, Calumet, Clark, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Taylor, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"Molina Health Plan","Molina Health Plan","3542","4106",1,0,"Molina","Molina Healthcare of Wisconsin"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Unity Health Plan","Counties: Columbia, Dane, Dodge, Fond du Lac, Green, Jefferson, Juneau, Rock, Sauk",0,0,0,"Unity Health Plan","Unity Healthplans Insurance Corporation","454","528",NA,0,"Quartz","Unity Healthplans Insurance Corporation"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Children's Community Health Plan","Counties: Brown, Calumet, Kenosha, Milwaukee, Outagamie, Ozaukee, Racine, Sheboygan, Walworth,  Washington, Waukesha, Waupaca,  Winnebago",0,0,0,"Children,Aos Community Health Plan","ChildrenÔøΩs Community Health Plan","1457","1686",1,0,"Children's Hospital of Wisconsin","Childrens Community Health plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","MHS of Wisconsin","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Crawford, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer,  Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"MHS of Wisconsin","MHS of Wisconsin","7068","7634",1,0,"Centene","MHS Health Wisconsin"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","MHS of Wisconsin","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer, Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"MHS of Wisconsin","MHS of Wisconsin","5544","6688",1,0,"Centene","MHS Health Wisconsin"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Network Health Plan","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Crawford, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee,  Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer,  Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"Network Health Plan","Network Health Plan","6618","7121",1,0,"Network Health","Network Health Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Network Health Plan","Counties: Ashland, Bayfield, Brown, Calumet, Chippewa, Clark, Crawford, Dodge, Door, Douglas, Eau Claire, Fond du Lac, Forest, Green Lake, Iron, Jefferson, Kenosha, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee,  Oconto, Oneida, Outagamie, Ozaukee, Polk, Portage, Price, Racine, Rock, Rusk, Sawyer,  Shawano, Sheboygan, Taylor, Vilas, Walworth, Washburn, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"Network Health Plan","Network Health Plan","5141","6250",1,0,"Network Health","Network Health Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","UnitedHealthcare Community Plan","Counties: Adams, Ashland, Barron, Bayfield, Brown, Burnett, Calumet, Chippewa, Columbia, Crawford, Dane, Dodge, Door, Douglas, Eau Claire, Florence, Fond du Lac, Forest, Green, Green Lake, Jefferson, Kenosha, Kewaunee, La Crosse, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pierce, Polk, Portage, Price, Racine, Rock,  St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"UnitedHealthcare Community Plan","United Healthcare Community Plan","35657","38244",1,0,"United Healthcare","United Healthcare Community Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","UnitedHealthcare Community Plan","Counties: Adams, Ashland, Barron, Bayfield, Brown, Burnett, Calumet, Chippewa, Columbia, Crawford, Dane, Dodge, Door, Douglas, Eau Claire, Florence, Fond du Lac, Forest, Green, Green Lake, Jefferson, Kenosha, Kewaunee, La Crosse, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pierce, Polk, Portage, Price, Racine, Rock, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"UnitedHealthcare Community Plan","United Healthcare Community Plan","20852","24256",1,0,"United Healthcare","United Healthcare Community Plan"
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","CommunityLink (became Inclusa in September 2017)","Counties: Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Columbia, Crawford, Dodge, Douglas, Dunn, Eau Claire, Florence, Forest, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, La Crosse, Lafayette, Langlade, Lincoln, Marathon, Marquette, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, Sauk, Sawyer, St. Croix, Trempealeau, Vernon, Vilas, Washington, Waukesha, Washburn, Waushara, Wood",2058,13435,15493,"CommunityLink (became Inclusa in September 2017)",NA,"2351","2789",1,0,"CommunityLink","Inclusa Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Independent Care (iCare)","Counties: Adams, Brown, Door, Fond du Lac, Grant, Green, Jackson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Trempealeau, Vernon, Walworth, Washington,  Waukesha, Waupaca, Winnebago",0,0,0,"Independent Care (iCare)","Independent Care (iCare)","7098","7648",1,0,"Independent Care Health Plan, Inc.","Independent Care (ICARE) Health Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Independent Care (iCare)","Counties: Adams, Brown, Dane, Dodge, Door, Fond Du Lac, Grant, Green, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozaukee, Racine, Rock, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, Winnebago",4315,3652,7967,"Independent Care (iCare)","Independent Care (iCare)","4555","4828",1,0,"Independent Care Health Plan, Inc.","Independent Care (ICARE) Health Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Independent Care (iCare)","Counties: Adams, Brown, Door, Fond du Lac, Grant, Green, Jackson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Trempealeau, Vernon, Walworth, Washington,  Waukesha, Waupaca, Winnebago",0,0,0,"Independent Care (iCare)","Independent Care (iCare)","6679","8031",1,0,"Independent Care Health Plan, Inc.","Independent Care (ICARE) Health Plan"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Shawano, Sheboygan, Washington, Waukesha, Waupaca, Waushara, Winnebago",9233,8,9241,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","6412","6877",1,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Taylor, Washington, Waukesha, Waupaca, Winnebago, Wood",244,56,300,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","297","348",NA,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Group Health Cooperative Of South Central WI","County: Dane",5334,8,5342,"Group Health Cooperative Of South Central WI","Group Health Cooperative of South Central Wisconsin","4995","5280",1,0,"Group Health Cooperative Of WI","Group Health Cooperative of South Central Wisconsin"
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Shawano, Sheboygan, Washington, Waukesha, Waupaca, Waushara, Winnebago",0,0,0,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","4584","5588",1,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Community Care, Inc. (FC)","Counties: Calumet, Fond du Lac, Kenosha, Milwaukee, Manitowoc, Outagamie, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, Waupaca, Winnebago",0,0,0,"Community Care, Inc. (FC)",NA,"406","477",1,0,"Community Care, Inc.","Community Care Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO + MLTSS","Wisconsin Partnership Program (Comprehensive MCO + MLTSS)","Independent Care Health Plan - iCare","Counties: Dane, Kenosha, Milwaukee, Racine",0,0,0,"Independent Care Health Plan ,Ai iCare","Independent Care (iCare)","128","141",1,0,"Independent Care Health Plan, Inc.","Independent Care (ICARE) Health Plan"
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Lakeland Care, Inc.","Counties: Brown, Calumet, Door, Florence, Fond du Lac, Forest, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Menominee, Oconto, Oneida, Outagamie, Portage, Shawano, Vilas, Waupaca, Winnebago, Wood",710,4084,4794,"Lakeland Care, Inc.",NA,"343","392",1,0,"Lakeland Care","Lakeland Care Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Taylor, Washington, Waukesha, Waupaca, Winnebago, Wood",0,0,0,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","1197","1397",1,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","BadgerCare Plus (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Shawano, Sheboygan, Washington, Waukesha, Waupaca, Waushara, Winnebago",0,0,0,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","2634","2844",1,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Lakeland Care, Inc.","Counties: Brown, Calumet, Door, Florence, Fond du Lac, Forest, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Menominee, Oconto, Oneida, Outagamie, Portage, Shawano, Vilas, Waupaca, Winnebago, Wood",0,0,0,"Lakeland Care, Inc.",NA,"1826","2232",1,0,"Lakeland Care","Lakeland Care Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Care Wisconsin (FC)","Counties: Brown, Buffalo, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Dunn, Eau Claire, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Marinette, Marquette, Menominee, Monroe, Oconto, Ozaukee, Pepin, Pierce, Richland, St. Croix, Sauk, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waushara",1102,5872,6974,"Care Wisconsin (FC)","Care Wisconsin Health Plan, Inc.","1636","2007",1,0,"Care Wisconsin First, Inc.","Care Wisconsin"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Care Wisconsin","Counties: Adams, Calumet, Clark, Columbia, Crawford, Dane, Dodge, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, La Crosse, Lafayette, Marquette, Monroe, Outagamie, Ozaukee, Richland, Rock, Trempealeau, Vernon, Waukesha, Waupaca, Waushara, Winnebago",0,0,0,"Care Wisconsin","Care Wisconsin Health Plan, Inc.","Less than 100","Less than 100",1,0,"Community Care, Inc.","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Anthem Blue Cross Blue Shield","Counties: Brown, Calumet, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Manitowoc, Marinette, Marquette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Polk, Portage, Racine, Rock, Shawano, Sheboygan, Taylor, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"Anthem Blue Cross Blue Shield","Anthem Blue Cross Blue Shield","1302","1514",1,1,"Anthem","Anthem Blue Cross Blue Shield"
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Anthem Blue Cross Blue Shield","Counties: Brown, Calumet, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Langlade, Manitowoc, Marinette, Marquette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Polk, Portage, Racine, Rock, Shawano, Sheboygan, Taylor, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, Wood",0,0,0,"Anthem Blue Cross Blue Shield","Anthem Blue Cross Blue Shield","786","949",1,1,"Anthem","Anthem Blue Cross Blue Shield"
"Wisconsin","WI",2017,"","Comprehensive MCO + MLTSS","Wisconsin Partnership Program (Comprehensive MCO + MLTSS)","Care Wisconsin Health Plan, Inc. - Care Wisconsin","Counties: Columbia, Dane, Dodge, Jefferson, Ozaukee, Sauk, Waukesha",0,0,0,"Care Wisconsin Health Plan, Inc. ,Ai Care Wisconsin","Care Wisconsin Health Plan, Inc.","Less than 100","Less than 100",1,0,"Care Wisconsin First, Inc.","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Care Wisconsin (FC)","Counties: Brown, Buffalo, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Dunn, Eau Claire, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Marinette, Marquette, Menominee, Monroe, Oconto, Ozaukee, Pepin, Pierce, Richland, St. Croix, Sauk, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waushara",0,0,0,"Care Wisconsin (FC)","Care Wisconsin Health Plan, Inc.","357","403",1,0,"Care Wisconsin First, Inc.","Care Wisconsin"
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","My Choice Family Care","Counties: Kenosha, Milwaukee, Ozaukee, Racine, Rock, Sheboygan, Walworth, Washington, Waukesha",0,0,0,"My Choice Family Care",NA,"371","423",1,0,"My Choice Wisconsin, Inc.","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","CommunityLink (became Inclusa in September 2017)","Counties: Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Columbia, Crawford, Dodge, Douglas, Dunn, Eau Claire, Florence, Forest, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, La Crosse, Lafayette, Langlade, Lincoln, Marathon, Marquette, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, Sauk, Sawyer, St. Croix, Trempealeau, Vernon, Vilas, Washington, Waukesha, Washburn, Waushara, Wood",0,0,0,"CommunityLink (became Inclusa in September 2017)",NA,"567","726",1,0,"CommunityLink","Inclusa Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","My Choice Family Care","Counties: Kenosha, Milwaukee, Ozaukee, Racine, Rock, Sheboygan, Walworth, Washington, Waukesha",0,0,0,"My Choice Family Care",NA,"310","396",1,0,"My Choice Wisconsin, Inc.","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","Comprehensive MCO","SSI Managed Care (Comprehensive MCO)","Trilogy Health Insurance","Counties: Brown, Dodge, Green Lake, Kenosha, Marinette, Menominee, Milwaukee, Oconto, Outagamie, Ozaukee, Racine, Sheboygan, Taylor, Washington, Waukesha, Waupaca, Winnebago, Wood",0,0,0,"Trilogy Health Insurance","Trilogy Health Insurance, Inc.","Less than 100","Less than 100",NA,0,"Trilogy Health Insurance","My Choice Wisconsin Health Plan Inc."
"Wisconsin","WI",2017,"","MLTSS only (PIHP and/or PAHP)","Family Care (MLTSS only (PIHP and/or PAHP))","Lakeland Care, Inc.","Counties: Brown, Calumet, Door, Florence, Fond du Lac, Forest, Kewaunee, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Menominee, Oconto, Oneida, Outagamie, Portage, Shawano, Vilas, Waupaca, Winnebago, Wood",0,0,0,"Lakeland Care, Inc.",NA,"281","353",1,0,"Lakeland Care","Lakeland Care Inc."
"Wisconsin","WI",2017,"","Other Prepaid Health Plan (PHP) (limited benefits)","Care4Kids (Other Prepaid Health Plan (PHP) (limited benefits))","Children's Hospital of Wisconsin is contracted","Counties: Kenosha, Milwaukee, Ozaukee, Racine, Washington, Waukesha",3118,0,3118,"Children's Hospital of Wisconsin",NA,NA,NA,0,0,"Children's Hospital of Wisconsin","Childrens Community Health plan"
"West Virginia","WV",2017,"","Comprehensive MCO","Mountain Health Trust (Comprehensive MCO)","The Health Plan","statewide",84064,0,84064,"The Health Plan","Health Plan of the Upper Ohio Valley","129245","107886",1,0,"The Health Plan","The Health Plan of WV"
"West Virginia","WV",2017,"","Comprehensive MCO","Mountain Health Trust (Comprehensive MCO)","Aetna Better Health of WV (formerly CoventryCares)","statewide",127795,0,127795,"Aetna","Aetna Better Health of West Virginia","203274","162152",1,0,"Aetna","Aetna Better Health of WV"
"West Virginia","WV",2017,"","Comprehensive MCO","Mountain Health Trust (Comprehensive MCO)","WV Family Health","statewide",69911,0,69911,"WV Family Health/Highmark","West Virginia Family Health","99133","93434",1,0,"Highmark","Highmark"
"West Virginia","WV",2017,"",NA,NA,NA,NA,0,0,0,"Anthem",NA,"645215","611199",0,0,"Medical Transportation Management","Medical Transportation Management"
"West Virginia","WV",2017,"","Comprehensive MCO","Mountain Health Trust (Comprehensive MCO)","UniCare","statewide",142892,0,142892,"Anthem","Unicare","207320","179483",1,0,"Anthem","Unicare of WV"
NA,"WV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
