state_cd,taf_mc_plan_id,state,cms_program_name,cms_plan_name,kff_mco_name,cms_geographic_region,cms_medicaid_only_enrollment,cms_dual_enrollment,cms_total_enrollment,cms_parent_organization,taf_mc_plan_name,taf_enrollment,taf_enrollment_in_claims,count,year,in_xwalk,chse_mco_name,chse_parent_firm,new_id_flag,cms_plan_type
WI,*69009038,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),My Choice Wisconsin,"","Dane, Fond du Lac, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.",MCW GSR11,565,566,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009039,Wisconsin,Wisconsin Partnership Program (Comprehensive MCO + MLTSS),Independent Care Health Plan – iCare,Independent Care (iCare) Health Plan,"Brown, Columbia, Dane, Dodge, Fon du Lac, Jefferson, Manitowoc, Ozaukee, Sauk, Washington, Waukesha, and Winnebago Counties.",0,0,0,"Humana, Inc.",INDEPENDENT CARE (ICARE) GSR11,51,51,1,2022,1,Independent Care (ICARE) Health Plan,"Independent Care Health Plan, Inc.",0,Comprehensive MCO + MLTSS
WI,*69009040,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Community Care, Inc.","","Adams, Brown, Calumet, Columbia, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,CCI,"COMMUNITY CARE HEALTH PLAN, INC.                                                  ",171,171,1,2022,1,Community Health Care Plan,"Community Care, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009041,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Community Care, Inc.","","Adams, Brown, Calumet, Columbia, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties","2,830",10278,"13,108",CCI,"COMMUNITY CARE HEALTH PLAN, INC GSR11                                             ",76,76,1,2022,1,Community Health Care Plan,"Community Care, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009042,Wisconsin,Wisconsin Partnership Program (Comprehensive MCO + MLTSS),Independent Care Health Plan – iCare,Independent Care (iCare) Health Plan,"Brown, Columbia, Dane, Dodge, Fon du Lac, Jefferson, Manitowoc, Ozaukee, Sauk, Washington, Waukesha, and Winnebago Counties.",538,884,"1,422","Humana, Inc.",INDEPENDENT CARE (ICARE),55,55,1,2022,1,Independent Care (ICARE) Health Plan,"Independent Care Health Plan, Inc.",0,Comprehensive MCO + MLTSS
WI,*69009051,Wisconsin,BadgerCare Plus (Comprehensive MCO),Group Health Cooperative of Eau Claire,Group Health Cooperative of Eau Claire,"Adams, Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Crawford, Douglas, Dunn, Eau Claire, Forest, Grant, Green, Iowa, Iron, Jackson, Juneau, La Crosse, Lafayette, Langlade, Marathon, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Richland, Rusk, St. Croix, Sauk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, and Wood Counties","56,631",37,"56,668",Group Health Cooperative of Eau Claire,GROUP HEALTH COOPERATIVE OF EAU CLAIRE,48754,48839,1,2022,1,Group Health Cooperative of Eau Claire,Group Health Cooperative Of WI,0,Comprehensive MCO
WI,*69009052,Wisconsin,SSI Managed Care (Comprehensive MCO),Group Health Cooperative of Eau Claire,Group Health Cooperative of Eau Claire,"Adams, Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Crawford, Douglas, Dunn, Eau Claire, Forest, Grant, Green, Iowa, Iron, Jackson, Juneau, La Crosse, Lafayette, Langlade, Marathon, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Richland, Rusk, St. Croix, Sauk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, and Wood Counties","2,308",1135,"3,443",Group Health Cooperative of Eau Claire,GROUP HEALTH COOPERATIVE OF EAU CLAIRE,3781,3792,1,2022,1,Group Health Cooperative of Eau Claire,Group Health Cooperative Of WI,0,Comprehensive MCO
WI,*69009053,Wisconsin,BadgerCare Plus (Comprehensive MCO),Anthem Blue Cross Blue Shield,Anthem Blue Cross Blue Shield,Statewide,0,0,0,"Anthem, Inc.",ANTHEM BLUE CROSS BLUE SHIELD,67470,67660,1,2022,1,Anthem Blue Cross Blue Shield,Anthem,0,Comprehensive MCO
WI,*69009058,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Inclusa, Inc.","","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Humana,INCLUSA GSR1,2945,2949,1,2022,1,Inclusa Inc.,Inclusa,0,MLTSS only (PIHP and/or PAHP)
WI,*69009060,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),My Choice Wisconsin,"","Dane, Fond du Lac, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.",MCW GSR3,53,53,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009061,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),My Choice Wisconsin,"","Dane, Fond du Lac, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.",MCW GSR5,234,234,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009062,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Community Care, Inc.","","Adams, Brown, Calumet, Columbia, Dane, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,CCI,"COMMUNITY CARE, INC.                                                              ",2079,2082,1,2022,1,Community Care Inc.,"Community Care, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009064,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),My Choice Wisconsin,"","Dane, Fond du Lac, Kenosha, Manitowoc, Milwaukee, Ozaukee, Racine, Sheboygan, Walworth, Washington, Waukesha, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.",MCW GSR6,586,587,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,MLTSS only (PIHP and/or PAHP)
WI,*69009065,Wisconsin,Wisconsin Partnership Program (Comprehensive MCO + MLTSS),"My Choice Wisconsin Health Plan, Inc.","My Choice Wisconsin Health Plan, Inc.","Columbia, Dane, Dodge, Jefferson, Ozaukee, Sauk, Washington, and Waukesha Counties",245,1286,"1,531","Molina Healthcare, Inc.",MY CHOICE WISCONSIN,1787,1787,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,Comprehensive MCO + MLTSS
WI,*69009066,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Inclusa, Inc.","","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Humana,INCLUSA GSR5,800,803,1,2022,1,Inclusa Inc.,Inclusa,0,MLTSS only (PIHP and/or PAHP)
WI,*69009067,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Inclusa, Inc.","","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties",0,0,0,Humana,INCLUSA GSR6,215,215,1,2022,1,Inclusa Inc.,Inclusa,0,MLTSS only (PIHP and/or PAHP)
WI,*69009070,Wisconsin,"","","","","",,"","",MEDICAL TRANSPORTATION MANAGEMENT INC,6,,1,2022,1,Medical Transportation Management,Medical Transportation Management,0,""
WI,*69009078,Wisconsin,BadgerCare Plus (Comprehensive MCO),Children's Community Health Plan,Children's Community Health Plan,"Brown, Calumet, Door, Fond du Lac, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marinette, Milwaukee, Oconto, Oneida, Outagamie, Ozuakee, Racine, Rock, Shawano, Sheboygan, Vilas, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,Children's Wisconsin,CHORUS COMMUNITY HEALTH PLANS,3910,3925,1,2022,1,Childrens Community Health Plan,Children's Hospital of Wisconsin,0,Comprehensive MCO
WI,*69009079,Wisconsin,SSI Managed Care (Comprehensive MCO),"My Choice Wisconsin Health Plan, Inc.","My Choice Wisconsin Health Plan, Inc.","Adams, Brown, Calumet, Clark, Columbia, Crawford, Dane, Dodge, Door, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Manitowoc, Marquette, Monroe, Oconto, Outagamie, Ozaukee, Richland, Rock, Sauk, Shawano, Sheboygan, Trempealeau, Vernon, Walworth, Waukesha, Waupaca, Waushara, and Winnebago Counties","2,385",948,"3,333","Molina Healthcare, Inc.",MY CHOICE WISCONSIN,3641,3653,1,2022,1,My Choice Wisconsin Health Plan Inc.,"My Choice Wisconsin, Inc.",0,Comprehensive MCO
WI,*69009081,Wisconsin,BadgerCare Plus (Comprehensive MCO),Children's Community Health Plan,Children's Community Health Plan,"Brown, Calumet, Door, Fond du Lac, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marinette, Milwaukee, Oconto, Oneida, Outagamie, Ozuakee, Racine, Rock, Shawano, Sheboygan, Vilas, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,Children's Wisconsin,CHORUS COMMUNITY HEALTH PLANS,21311,21330,1,2022,1,Childrens Community Health Plan,Children's Hospital of Wisconsin,0,Comprehensive MCO
WI,*69009082,Wisconsin,BadgerCare Plus (Comprehensive MCO),Anthem Blue Cross Blue Shield,Anthem Blue Cross Blue Shield,Statewide,0,0,0,"Anthem, Inc.",ANTHEM BLUE CROSS BLUE SHIELD,22908,22935,1,2022,1,Anthem Blue Cross Blue Shield,Anthem,0,Comprehensive MCO
WI,*69009084,Wisconsin,BadgerCare Plus (Comprehensive MCO),"Dean Health Plan, Inc.","Dean Health Plan, Inc.","Columbia, Dane, Dodge, Iowa, Jefferson, Rock, and Sauk Counties",0,0,0,Dean Health System and SSM Health Care,DEAN HEALTH PLAN,5391,5404,1,2022,1,"Dean Health Plan, Inc.",Dean Health Plan,0,Comprehensive MCO
WI,*69009085,Wisconsin,BadgerCare Plus (Comprehensive MCO),Group Health Cooperative of South Central WI,Group Health Cooperative of South Central WI,Dane,"7,983",7,"7,990",Group Health Cooperative of South Central WI,GROUP HEALTH COOPERATIVE OF SOUTH CENTRAL WI,3505,3506,1,2022,1,Group Health Cooperative of South Central Wisconsin,Group Health Cooperative Of WI,0,Comprehensive MCO
WI,*69009086,Wisconsin,BadgerCare Plus (Comprehensive MCO),Group Health Cooperative of Eau Claire,Group Health Cooperative of Eau Claire,"Adams, Ashland, Barron, Bayfield, Buffalo, Burnett, Chippewa, Clark, Crawford, Douglas, Dunn, Eau Claire, Forest, Grant, Green, Iowa, Iron, Jackson, Juneau, La Crosse, Lafayette, Langlade, Marathon, Monroe, Oneida, Pepin, Pierce, Polk, Portage, Price, Richland, Rusk, St. Croix, Sauk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, and Wood Counties",0,0,0,Group Health Cooperative of Eau Claire,GROUP HEALTH COOPERATIVE OF EAU CLAIRE,13847,13857,1,2022,1,Group Health Cooperative of Eau Claire,Group Health Cooperative Of WI,0,Comprehensive MCO
WI,*69009089,Wisconsin,BadgerCare Plus (Comprehensive MCO),Independent Care (Icare) Health Plan,Independent Care (iCare) Health Plan,"Adams, Brown, Calumet, Columbia, Crawford, Door, Fond du Lac, Grant, Green, Green Lake, Iowa, Jackson, Jefferson, Juneau, Kenosha, Kewaunee, La Crosse, Manitowoc, Marinette, Milwaukee, Monroe, Oconto, Outagamie, Ozuakee, Racine, Richland, Sauk, Shawano, Sheboygan, Trempealeau, Vernon, Walworth, Washington, Waukesha, Waupaca, and Winnebago Counties","31,924",21,"31,945",Humana,INDEPENDENT CARE (ICARE),5511,5520,1,2022,1,Independent Care (ICARE) Health Plan,"Independent Care Health Plan, Inc.",0,Comprehensive MCO
WI,*69009090,Wisconsin,BadgerCare Plus (Comprehensive MCO),MHS Health Wisconsin,MHS Health Wisconsin,Statewide,"58,086",28,"58,114",Centene Corporation,MHS HEALTH WISCONSIN,12803,12815,1,2022,1,MHS Health Wisconsin,Centene,0,Comprehensive MCO
WI,*69009091,Wisconsin,BadgerCare Plus (Comprehensive MCO),Mercycare Health Plans,Mercycare Health Plans,Rock and Walworth Counties,0,0,0,Mercycare Health Plans,MERCYCARE HEALTH PLANS,4137,4138,1,2022,1,MercyCare Insurance Company,Mercy Health Corporation,0,Comprehensive MCO
WI,*69009092,Wisconsin,BadgerCare Plus (Comprehensive MCO),Molina Healthcare of Wisconsin,Molina Healthcare of Wisconsin,"Brown, Calumet, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.","MOLINA HEALTHCARE OF WISCONSIN, INC.                                              ",12899,12912,1,2022,1,Molina Healthcare of Wisconsin,Molina,0,Comprehensive MCO
WI,*69009093,Wisconsin,BadgerCare Plus (Comprehensive MCO),Network Health Plan,Network Health Plan,Statewide,0,0,0,Froedtert Health,NETWORK HEALTH PLAN,12564,12577,1,2022,1,Network Health Plan,"Network Health, Inc.",0,Comprehensive MCO
WI,*69009095,Wisconsin,BadgerCare Plus (Comprehensive MCO),Security Health Plan of Wisc,Security Health Plan of Wisconsin,"Adams, Ashland, Barron, Bayfield, Buffalo, Burnette, Chippewa, Clark, Crawford, Dodge, Douglas, Dunn, Eau Claire, Forest, Green Lake, Iron, Jackson, Juneau, La Crosse, Langlade, Lincoln, Marathon, Marquette, Monroe, Oneida, Outagamie, Pepin, Pierce, Polk, Portage, Price, Rusk, Sawyer, Shawano, Taylor, Trempealeau, Vernon, Vilas, Washburn, Waupaca, Waushara, and Winnebago","",,"",Marshfield Clinic Health System,SECURITY HEALTH PLAN OF WISC,17278,17287,1,2022,1,Security Health Plan of Wisconsin,Marshfield Clinic Health System,0,Comprehensive MCO
WI,*69009096,Wisconsin,BadgerCare Plus (Comprehensive MCO),United Healthcare Community Plan,United Healthcare Community Plan,Statewide,0,0,0,"UnitedHealthcare, Inc, PacifiCare Health Systems",UNITED HEALTHCARE COMMUNITY PLAN,36928,36987,1,2022,1,United Healthcare Community Plan,United Healthcare,0,Comprehensive MCO
WI,*69009098,Wisconsin,BadgerCare Plus (Comprehensive MCO),Anthem Blue Cross Blue Shield,Anthem Blue Cross Blue Shield,Statewide,0,0,0,"Anthem, Inc.",ANTHEM BLUE CROSS BLUE SHIELD,26905,26943,1,2022,1,Anthem Blue Cross Blue Shield,Anthem,0,Comprehensive MCO
WI,*69009099,Wisconsin,BadgerCare Plus (Comprehensive MCO),"Dean Health Plan, Inc.","Dean Health Plan, Inc.","Columbia, Dane, Dodge, Iowa, Jefferson, Rock, and Sauk Counties",0,0,0,Dean Health System and SSM Health Care,DEAN HEALTH PLAN,5320,5328,1,2022,1,"Dean Health Plan, Inc.",Dean Health Plan,0,Comprehensive MCO
WI,*69009100,Wisconsin,BadgerCare Plus (Comprehensive MCO),Molina Healthcare of Wisconsin,Molina Healthcare of Wisconsin,"Brown, Calumet, Dodge, Door, Florence, Fond du Lac, Forest, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Milwaukee, Oconto, Oneida, Outagamie, Ozaukee, Portage, Racine, Shawano, Sheboygan, Vilas, Walworth, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,"Molina Healthcare, Inc.","MOLINA HEALTHCARE OF WISCONSIN, INC.                                              ",5149,5155,1,2022,1,Molina Healthcare of Wisconsin,Molina,0,Comprehensive MCO
WI,*69009102,Wisconsin,BadgerCare Plus (Comprehensive MCO),Children's Community Health Plan,Children's Community Health Plan,"Brown, Calumet, Door, Fond du Lac, Green Lake, Jefferson, Kenosha, Kewaunee, Lincoln, Manitowoc, Marinette, Milwaukee, Oconto, Oneida, Outagamie, Ozuakee, Racine, Rock, Shawano, Sheboygan, Vilas, Washington, Waukesha, Waupaca, Waushara, and Winnebago Counties",0,0,0,Children's Wisconsin,CHORUS COMMUNITY HEALTH PLANS,4084,4092,1,2022,1,Childrens Community Health Plan,Children's Hospital of Wisconsin,0,Comprehensive MCO
WI,*69009105,Wisconsin,BadgerCare Plus (Comprehensive MCO),MHS Health Wisconsin,MHS Health Wisconsin,Statewide,0,0,0,Centene Corporation,MHS HEALTH WISCONSIN,14614,14660,1,2022,1,MHS Health Wisconsin,Centene,0,Comprehensive MCO
WI,*69009106,Wisconsin,BadgerCare Plus (Comprehensive MCO),MHS Health Wisconsin,MHS Health Wisconsin,Statewide,0,0,0,Centene Corporation,MHS HEALTH WISCONSIN,10106,10113,1,2022,1,MHS Health Wisconsin,Centene,0,Comprehensive MCO
WI,*69009107,Wisconsin,BadgerCare Plus (Comprehensive MCO),Network Health Plan,Network Health Plan,Statewide,0,0,0,Froedtert Health,NETWORK HEALTH PLAN,13642,13687,1,2022,1,Network Health Plan,"Network Health, Inc.",0,Comprehensive MCO
WI,*69009108,Wisconsin,BadgerCare Plus (Comprehensive MCO),Network Health Plan,Network Health Plan,Statewide,0,0,0,Froedtert Health,NETWORK HEALTH PLAN,9668,9676,1,2022,1,Network Health Plan,"Network Health, Inc.",0,Comprehensive MCO
WI,*69009109,Wisconsin,BadgerCare Plus (Comprehensive MCO),United Healthcare Community Plan,United Healthcare Community Plan,Statewide,0,0,0,"UnitedHealthcare, Inc, PacifiCare Health Systems",UNITED HEALTHCARE COMMUNITY PLAN,64290,64461,1,2022,1,United Healthcare Community Plan,United Healthcare,0,Comprehensive MCO
WI,*69009110,Wisconsin,BadgerCare Plus (Comprehensive MCO),United Healthcare Community Plan,United Healthcare Community Plan,Statewide,0,0,0,"UnitedHealthcare, Inc, PacifiCare Health Systems",UNITED HEALTHCARE COMMUNITY PLAN,33252,33306,1,2022,1,United Healthcare Community Plan,United Healthcare,0,Comprehensive MCO
WI,*69009111,Wisconsin,Family Care (MLTSS only - PIHP and/or PAHP),"Inclusa, Inc.","","Ashland, Adams, Barron, Bayfield, Brown, Buffalo, Burnett, Calumet, Chippewa, Clark, Columbia, Crawford, Dodge, Door, Douglas, Dunn, Eau Claire, Florence, Forest, Fond du Lac, Grant, Green, Green Lake, Iowa, Iron, Jackson, Jefferson, Juneau, Kewaunee, La Crosse, Lafayette, Langlade, Lincoln, Manitowoc, Marathon, Marinette, Marquette, Menominee, Monroe, Oconto, Oneida, Outagamie, Ozaukee, Pepin, Pierce, Polk, Portage, Price, Richland, Rock, Rusk, St. Croix, Sauk, Sawyer, Shawano, Sheboygan, Taylor, Trempealeau, Vernon, Vilas, Walworth, Washburn, Washington, Waukesha, Waupaca, Waushara, Winnebago, and Wood Counties","2,991",13625,"16,616",Humana,INCLUSA FC-AS-BAR-BAY-BUR-DOU-IR-PK-PR-RU-SAW-WSHB,3003,3009,1,2022,1,Inclusa Inc.,Inclusa,0,MLTSS only (PIHP and/or PAHP)
